date,code,name,p_close,open,high,low,close,volume,売買代金,値幅制限,時価総額_百万円,発行済株式数,配当利回り,配当,per,pbr,eps,bps,最低購入代金,単元株数,年初来高値,年初来安値,信用買残,信用買残前週比,信用売残,信用売残前週比,貸借倍率,get
05/14,1514,住石ホールディングス(株),129,130,133,130,133,"1,198,000","157,442",79～179,"7,833","58,892,853",2.26,3.00,(,(,2022/03,2020/03,05/14,年初来高値,21/04/22,21/02/01,"3,493,700","-922,000","752,800","-943,800",4.64,2021/05/16 12:18:14
05/14,1515,日鉄鉱業(株),"6,430","6,560","6,590","6,460","6,460","37,100","241,910","5,430～7,430","53,956","8,352,319",2.79,180.00,10.75,0.48,601.05,"13,352.30","646,000",100,"7,480","5,260","62,700","+8,600","13,900","+8,000",4.51,2021/05/16 12:18:13
05/14,1518,三井松島ホールディングス(株),924,927,945,921,923,"83,800","77,959","774～1,074","12,058","13,064,400",5.42,50.00,6.00,0.40,153.77,"2,322.61","92,300",100,"1,115",700,"151,700","-2,400","33,300","-2,200",4.56,2021/05/16 12:18:12
05/14,1605,(株)ＩＮＰＥＸ,780,797,807,786,798,"12,327,500","9,845,096",630～930,"1,166,934","1,462,323,600",4.14,33.00,8.32,0.40,95.88,"2,001.23","79,800",100,865,539,"11,245,000","-371,900","1,685,500","+109,100",6.67,2021/05/16 12:18:00
05/14,1662,石油資源開発(株),"2,109","2,118","2,152","2,078","2,135","265,800","565,026","1,609～2,609","122,025","57,154,776",2.34,50.00,(,(,2022/03,2021/03,05/14,年初来高値,21/02/17,21/01/04,"174,100","+9,900","23,300","-10,800",7.47,2021/05/16 12:17:29
05/14,1663,Ｋ＆Ｏエナジーグループ(株),"1,381","1,399","1,400","1,370","1,375","49,900","69,162","1,081～1,681","41,712","30,336,061",2.18,30.00,14.61,0.47,94.14,"2,915.86","137,500",100,"1,522",更新,"46,900",-900,400,"-2,400",117.25,2021/05/16 12:17:28
05/14,1711,(株)省電舎ホールディングス,420,434,434,423,424,"22,500","9,627",340～500,"2,255","5,317,473",0.00,0.00,(,(,),),),用語,),),"231,100","-7,400",0,0,0.00,2021/05/16 12:17:27
05/14,1712,(株)ダイセキ環境ソリューション,892,915,923,910,910,"80,200","73,347","742～1,042","15,313","16,827,120",0.66,6.00,17.19,1.17,52.94,777.02,"91,000",100,"1,060",678,"170,000","+2,600","15,900","-9,200",10.69,2021/05/16 12:17:25
05/14,1716,第一カッター興業(株),"1,359","1,389","1,389","1,350","1,365","26,800","36,524","1,059～1,659","16,380","12,000,000",1.03,14.00,11.99,1.22,113.85,"1,149.96","136,500",100,"1,600","1,262","54,200","+2,800","44,100",-900,1.23,2021/05/16 12:17:24
05/14,1717,明豊ファシリティワークス(株),775,787,810,780,800,"69,100","55,096",625～925,"10,221","12,775,900",3.19,25.50,15.78,2.50,56.09,343.49,"80,000",100,880,615,"324,800","-9,300",900,+900,360.89,2021/05/16 12:17:23
05/14,1718,美樹工業(株),"4,170","4,180","4,185","4,180","4,185",200,837,"3,470～4,870","4,826","1,153,263",3.82,160.00,7.04,0.33,594.59,"12,548.69","418,500",100,"4,195","3,660","70,500",+100,0,0,0.00,2021/05/16 12:17:22
05/14,1719,安藤ハザマ,829,840,854,835,850,"788,900","669,000",679～979,"170,292","200,343,397",3.53,30.00,10.03,1.09,84.71,782.28,"85,000",100,913,712,"215,800","-69,200","109,300","-7,300",1.97,2021/05/16 12:17:20
05/14,1720,東急建設(株),665,674,674,666,672,"734,800","492,822",565～765,"71,744","106,761,205",5.95,40.00,14.65,0.68,45.87,983.90,"67,200",100,682,480,"367,700","-12,400","66,100","-7,600",5.56,2021/05/16 12:17:18
05/14,1721,コムシスホールディングス(株),"3,430","3,450","3,550","3,450","3,515","676,800","2,363,550","2,730～4,130","495,615","141,000,000",2.42,85.00,17.43,1.41,231.93,"2,619.63","351,500",100,"3,590","3,075","68,000",+200,"48,600",+100,1.40,2021/05/16 12:17:16
05/14,1723,日本電技(株),"3,800","3,800","3,815","3,800","3,815","1,300","4,949","3,100～4,500","31,273","8,197,500",2.78,106.00,10.79,1.15,353.49,"3,329.81","381,500",100,"4,115","3,785","11,300","-3,800",0,0,0.00,2021/05/16 12:17:15
05/14,1724,シンクレイヤ(株),"1,062","1,228","1,228","1,081","1,086","180,200","206,547","762～1,362","4,381","4,033,780",1.38,15.00,6.67,1.05,162.92,"1,033.72","108,600",100,更新,用語,"177,200","-1,100",0,0,0.00,2021/05/16 12:17:14
05/14,1726,(株)ビーアールホールディングス,532,542,553,536,542,"184,100","100,036",432～632,"24,821","45,795,000",2.03,11.00,11.69,2.75,33.34,267.80,"54,200",100,767,532,"331,200",+800,"8,300",+100,39.90,2021/05/16 12:17:12
05/14,1728,ミサワホーム中国(株),319,319,320,319,319,"65,000","20,740",239～399,"3,681","11,540,180",---,(,倍,倍,(,(,(,株,(,(,"27,000",-700,0,0,0.00,2021/05/16 12:17:12
05/14,1730,麻生フオームクリート(株),596,600,600,587,588,"9,000","5,346",496～696,"2,011","3,420,000",1.70,10.00,22.31,1.34,26.36,438.23,"58,800",100,663,518,"51,900",+600,0,0,0.00,2021/05/16 12:17:10
05/14,1734,(株)北弘電社,"3,720","3,720","3,720","3,720","3,720",100,372,"3,020～4,420","2,418","650,000",---,(,倍,倍,(,(,(,株,(,(,---,(,--/--,),(,2021/05/16 12:17:00
05/14,1737,三井金属エンジニアリング(株),988,"1,003","1,003",953,968,"72,900","71,283","838～1,138","12,371","12,780,000",3.41,33.00,27.48,0.88,35.23,"1,096.26","96,800",100,"1,443",更新,"210,400","+19,400",0,0,0.00,2021/05/16 12:19:16
05/14,1738,(株)ＮＩＴＴＯＨ,480,480,480,480,480,"2,100","1,008",400～560,"1,949","4,060,360",2.92,14.00,7.18,0.52,66.86,921.05,"48,000",100,517,402,---,(,--/--,),(,2021/05/16 12:19:14
05/14,1739,シード平和(株),691,698,712,692,704,"23,900","16,819",591～791,"4,544","6,454,400",1.42,10.00,4.42,0.73,159.37,964.29,"70,400",100,829,588,"317,500","-8,200",0,0,0.00,2021/05/16 12:19:13
05/14,1743,コーアツ工業(株),"3,700","3,780","4,075","3,780","3,940","1,800","7,116","3,000～4,400","2,994","760,000",1.27,50.00,14.22,0.39,276.98,"10,231.01","394,000",100,"4,500","3,515",900,0,0,0,0.00,2021/05/16 12:19:12
05/14,1757,中小企業ホールディングス(株),60,62,66,61,63,"2,763,900","174,191",30～90,"15,721","249,541,756",0.00,0.00,(,(,),),),用語,),),"45,448,000","-172,800",0,0,0.00,2021/05/16 12:19:11
05/14,1758,太洋基礎工業(株),"5,090","5,010","5,050","5,010","5,050",600,"3,014","4,090～6,090","4,139","819,600",1.98,100.00,6.40,0.46,788.91,"10,967.58","505,000",100,"5,250","4,655","28,400",-100,0,0,0.00,2021/05/16 12:18:59
05/14,1762,(株)高松コンストラクショングループ,"2,037","2,051","2,061","2,031","2,056","51,100","104,788","1,537～2,537","79,937","38,880,000",3.06,63.00,9.30,0.62,221.15,"3,323.38","205,600",100,"2,305","1,995","28,000","+3,300",800,-200,35.00,2021/05/16 12:18:30
05/14,1764,工藤建設(株),"2,690","2,690","2,700","2,655","2,700","1,000","2,687","2,190～3,190","3,594","1,331,220",3.70,100.00,10.93,0.71,247.00,"3,813.71","270,000",100,"2,942","2,000","7,400",-300,0,0,0.00,2021/05/16 12:18:28
05/14,1766,東建コーポレーション(株),"9,340","9,450","9,540","9,420","9,430","25,300","239,420","7,840～10,840","127,041","13,472,000",2.33,220.00,16.42,1.23,574.28,"7,671.41","943,000",100,"11,280","7,850","25,400","-7,200","65,800","-296,900",0.39,2021/05/16 12:18:27
05/14,1768,(株)ソネック,904,902,914,902,914,"4,800","4,348","754～1,054","6,855","7,500,000",3.28,30.00,7.58,0.88,120.51,"1,035.63","91,400",100,940,800,"9,900","+7,900","4,300","+4,000",2.30,2021/05/16 12:18:26
05/14,1770,藤田エンジニアリング(株),"1,028","1,029","1,041","1,020","1,030","7,900","8,150","728～1,328","12,051","11,700,000",2.91,30.00,8.54,0.65,120.58,"1,574.54","103,000",100,"1,100",844,"90,300",+300,0,0,0.00,2021/05/16 12:18:25
05/14,1771,日本乾溜工業(株),650,652,667,652,656,"6,700","4,402",550～750,"3,347","5,102,000",1.52,10.00,4.72,0.47,138.88,"1,519.37","65,600",100,更新,用語,---,(,--/--,),(,2021/05/16 12:18:24
05/14,1775,富士古河Ｅ＆Ｃ(株),"2,598","2,610","2,649","2,599","2,622","7,200","18,807","2,098～3,100","23,668","9,026,561",3.81,100.00,5.97,0.83,439.22,"3,166.62","262,200",100,更新,用語,"26,400","+2,600",0,0,0.00,2021/05/16 12:18:22
05/14,1776,三井住建道路(株),983,978,996,978,996,"1,300","1,279","833～1,133","9,240","9,277,500",3.01,30.00,9.47,0.72,105.21,"1,374.67","99,600",100,"1,087",894,"38,000","+4,700",0,0,0.00,2021/05/16 12:18:19
05/14,1777,川崎設備工業(株),425,422,422,415,421,900,376,345～505,"5,052","12,000,000",3.56,15.00,9.93,0.52,42.38,815.45,"42,100",100,504,415,---,(,--/--,),(,2021/05/16 12:18:18
05/14,1780,(株)ヤマウラ,908,911,920,902,904,"37,300","33,976","758～1,058","19,078","21,103,514",0.55,5.00,14.42,1.04,47.55,867.64,"90,400",100,"1,025",892,"16,400",+700,"47,500","+1,000",0.35,2021/05/16 12:18:17
05/14,1782,常磐開発(株),"8,950","8,950","8,950","8,950","8,950",100,895,"7,450～10,450","7,026","785,000",0.00,0.00,8.25,0.71,(,(,(,株,(,(,"3,100",0,0,0,0.00,2021/05/16 12:18:16
05/14,1783,(株)アジアゲートホールディングス,49,49,50,48,50,"145,200","7,152",19～79,"2,975","59,492,851",0.00,0.00,294.12,0.72,0.17,84.65,"5,000",100,58,40,"409,400",0,0,0,0.00,2021/05/16 12:16:30
05/14,1786,オリエンタル白石(株),290,292,295,291,293,"227,700","66,757",210～370,"35,892","122,498,436",---,(,倍,倍,(,(,(,株,(,(,"2,290,200","+66,100","51,800","-7,500",44.21,2021/05/16 12:20:22
05/14,1789,(株)ＥＴＳホールディングス,975,"1,000","1,027",997,"1,018","124,600","126,086","825～1,125","6,490","6,375,284",0.49,5.00,26.57,2.66,38.31,382.08,"101,800",100,"1,274",806,"629,000","-62,900","34,400","-2,700",18.28,2021/05/16 12:20:17
05/14,1793,(株)大本組,"5,290","5,290","5,390","5,290","5,330","1,300","6,930","4,290～6,290","27,356","5,132,380",3.19,170.00,12.37,0.41,254.55,"13,148.78","533,000",100,"5,790","4,920","1,800",0,0,0,0.00,2021/05/16 12:20:16
05/14,1795,(株)マサル,"3,585","3,585","3,585","3,585","3,585",100,359,"2,885～4,285","3,231","901,151",1.39,50.00,28.34,0.72,126.50,"4,961.64","358,500",100,"4,160","3,410","1,400",-100,0,0,0.00,2021/05/16 12:20:14
05/14,1798,(株)守谷商会,"1,970","1,971","2,010","1,971","2,010",300,595,"1,570～2,370","4,543","2,260,000",3.23,65.00,7.33,0.41,274.11,"4,872.75","201,000",100,"2,193","1,970","29,800",+400,0,0,0.00,2021/05/16 12:20:13
05/14,1799,第一建設工業(株),"1,944","1,931","1,958","1,904","1,958","2,600","5,045","1,544～2,344","40,841","20,858,491",1.89,37.00,26.64,0.62,73.49,"3,144.01","195,800",100,"2,010","1,638","27,600",-200,600,+300,46.00,2021/05/16 12:20:12
05/14,1801,大成建設(株),"3,965","4,010","4,125","3,990","4,045","945,100","3,826,068","3,265～4,665","908,269","224,541,172",3.21,130.00,10.35,1.08,306.05,"4,084.81","404,500",100,"4,530","3,385","281,200","-4,900","139,500","-12,200",2.02,2021/05/16 12:20:10
05/14,1802,(株)大林組,937,949,973,943,968,"3,583,000","3,449,473","787～1,087","698,421","721,509,646",3.31,32.00,9.72,0.75,99.63,"1,297.25","96,800",100,"1,077",872,"665,300","+25,100","263,200","-135,800",2.53,2021/05/16 12:19:59
05/14,1803,清水建設(株),892,902,913,899,911,"3,310,900","3,003,183","742～1,042","718,337","788,514,613",2.52,23.00,11.98,0.85,76.03,"1,068.74","91,100",100,956,722,"1,043,700","+12,100","346,900","+6,700",3.01,2021/05/16 12:19:29
05/14,1805,飛島建設(株),"1,098","1,109","1,138","1,106","1,134","91,800","103,286","798～1,398","21,898","19,310,436",4.41,50.00,9.43,0.54,125.44,"2,173.26","113,400",100,"1,325","1,040","226,500","+6,900","1,900",-500,119.21,2021/05/16 12:19:28
05/14,1807,(株)佐藤渡辺,"2,952","3,000","3,290","2,890","3,020","3,600","10,883","2,452～3,455","9,651","3,195,700",3.31,100.00,5.40,0.55,440.45,"5,746.46","302,000",100,"3,370","2,105","10,700","-8,400",0,0,0.00,2021/05/16 12:19:27
05/14,1808,(株)長谷工コーポレーション,"1,475","1,534","1,558","1,518","1,550","2,127,500","3,276,507","1,175～1,775","466,231","300,794,397",4.52,70.00,8.41,1.09,184.41,"1,425.93","155,000",100,"1,682","1,165","403,600","-16,500","538,700","+14,300",0.75,2021/05/16 12:19:26
05/14,1810,松井建設(株),717,720,734,711,722,"28,600","20,679",567～867,"22,079","30,580,000",2.77,20.00,11.02,0.54,55.70,"1,393.41","72,200",100,793,681,"16,800",-700,"18,000","-1,100",0.93,2021/05/16 12:19:24
05/14,1811,(株)錢高組,"4,165","4,170","4,275","4,170","4,240","2,100","8,862","3,465～4,865","31,177","7,353,140",---,(,倍,倍,(,(,(,株,(,(,"16,800","-3,200","11,900","+2,000",1.41,2021/05/16 12:19:23
05/14,1812,鹿島,"1,471","1,467","1,519","1,465","1,510","2,648,100","3,963,814","1,171～1,771","798,271","528,656,011",3.31,50.00,9.66,0.90,156.33,"1,675.54","151,000",100,"1,660","1,348","293,500","-13,800","239,400","+10,900",1.23,2021/05/16 12:19:22
05/14,1813,(株)不動テトラ,"1,777","1,790","1,822","1,785","1,803","54,300","98,113","1,377～2,177","29,731","16,489,522",3.33,60.00,11.24,0.98,153.07,"1,893.06","180,300",100,"2,020","1,687","840,600",+300,"22,900",-800,36.71,2021/05/16 12:19:20
05/14,1814,大末建設(株),958,973,988,973,981,"6,400","6,280","808～1,108","10,413","10,614,225",4.08,40.00,6.09,0.54,161.14,"1,822.51","98,100",100,"1,020",787,"42,900",+800,"2,600","+1,100",16.50,2021/05/16 12:19:18
05/14,1815,鉄建建設(株),"1,785","1,800","1,813","1,793","1,797","52,500","94,712","1,385～2,185","28,157","15,668,956",4.45,80.00,7.79,0.47,249.93,"4,010.86","179,700",100,"2,155","1,778","175,500","+11,800","14,500",-800,12.10,2021/05/16 12:16:28
05/14,1820,西松建設(株),"3,315","3,320","3,495","3,315","3,445","531,800","1,813,889","2,615～4,015","191,513","55,591,502",5.37,185.00,13.18,0.91,261.42,"3,765.62","344,500",100,更新,用語,"283,900","-21,800","64,700","-4,400",4.39,2021/05/16 12:21:25
05/14,1821,三井住友建設(株),467,475,487,473,483,"744,900","358,317",387～547,"78,571","162,673,321",4.14,20.00,7.59,0.74,63.63,651.59,"48,300",100,541,421,"1,664,500","-218,900","122,500","-10,200",13.59,2021/05/16 12:21:24
05/14,1822,大豊建設(株),"4,030","4,100","4,260","4,065","4,190","201,500","843,636","3,330～4,730","77,235","18,433,163",2.63,110.00,13.48,1.03,310.88,"4,061.98","419,000",100,更新,用語,"48,100","-1,900","27,700","-4,400",1.74,2021/05/16 12:21:23
05/14,1824,前田建設工業(株),941,956,987,947,980,"1,530,200","1,486,433","791～1,091","190,716","194,608,482",3.88,38.00,7.83,0.74,125.49,"1,441.97","98,000",100,"1,049",855,"266,500","-811,400","91,800","+4,800",2.90,2021/05/16 12:21:22
05/14,1826,佐田建設(株),425,428,437,421,421,"30,400","13,062",345～505,"6,534","15,521,233",3.09,13.00,9.33,0.46,35.46,928.06,"42,100",100,473,421,"55,200","+1,500",0,0,0.00,2021/05/16 12:21:20
05/14,1827,(株)ナカノフドー建設,370,372,378,372,373,"24,700","9,242",290～450,"12,868","34,498,097",3.22,12.00,64.09,0.38,61.10,"1,044.19","37,300",100,427,370,"323,900","+33,000","1,900",-400,170.47,2021/05/16 12:21:18
05/14,1828,田辺工業(株),865,869,881,841,848,"24,100","20,738","715～1,015","9,097","10,728,000",3.18,27.00,5.67,0.51,149.52,"1,664.94","84,800",100,925,810,"72,100","+3,000",0,0,0.00,2021/05/16 12:21:16
05/14,1832,北海電気工事(株),672,682,682,682,682,600,409,572～772,"14,140","20,733,107",1.47,10.00,18.11,0.55,37.65,"1,248.33","68,200",100,709,630,---,(,--/--,),(,2021/05/16 12:21:15
05/14,1833,(株)奥村組,"2,774","2,850","2,860","2,823","2,825","66,700","189,536","2,274～3,275","112,054","39,665,226",4.96,140.00,10.40,0.67,243.22,"4,471.41","282,500",100,"3,195","2,487","36,500","+1,500","20,400",+300,1.79,2021/05/16 12:21:14
05/14,1835,東鉄工業(株),"2,491","2,519","2,539","2,507","2,529","56,700","142,979","1,991～2,991","91,297","36,100,000",3.36,85.00,12.44,0.91,203.34,"2,771.67","252,900",100,"2,800","2,489","21,000","+1,200","4,600",-300,4.57,2021/05/16 12:21:13
05/14,1840,(株)土屋ホールディングス,192,187,187,170,170,"2,729,900","483,331",142～242,"4,382","25,775,118",2.94,5.00,32.69,0.38,5.20,445.78,"17,000",100,221,160,"1,269,300","+2,400","388,100","-2,000",3.27,2021/05/16 12:21:11
05/14,1841,サンユー建設(株),920,915,915,915,915,200,183,"770～1,070","3,660","4,000,000",2.73,25.00,81.41,0.30,11.24,"3,088.89","91,500",100,941,841,"13,500",0,0,0,0.00,2021/05/16 12:21:10
05/14,1844,(株)大盛工業,200,201,203,201,202,"18,100","3,655",120～280,"2,999","14,848,429",2.48,5.00,12.33,0.72,16.38,281.30,"20,200",100,241,191,"264,100","-4,200",0,0,0.00,2021/05/16 12:20:59
05/14,1847,(株)イチケン,"1,875","1,881","1,933","1,881","1,905","18,200","34,828","1,475～2,275","13,865","7,278,400",4.72,90.00,4.72,0.57,403.89,"3,328.84","190,500",100,"2,285","1,763","123,000","+14,000","1,100",-200,111.82,2021/05/16 12:20:30
05/14,1848,(株)富士ピー・エス,548,555,564,554,555,"8,300","4,628",448～648,"10,324","18,602,244",1.62,9.00,13.58,1.06,40.88,525.28,"55,500",100,633,525,"37,600","-4,500","1,800","-2,600",20.89,2021/05/16 12:20:29
05/14,1850,南海辰村建設(株),298,300,300,293,294,"17,200","5,116",218～378,"8,478","28,835,730",---,(,倍,倍,(,(,(,株,(,(,"513,200",+200,0,0,0.00,2021/05/16 12:20:27
05/14,1852,(株)淺沼組,"4,355","4,375","4,445","4,375","4,410","17,100","75,640","3,655～5,060","35,627","8,078,629",5.67,250.00,8.84,0.89,517.58,"5,152.02","441,000",100,"5,190","3,930","186,000","+13,600","27,600","-1,500",6.74,2021/05/16 12:20:26
05/14,1853,(株)森組,304,294,297,290,294,"210,600","61,720",224～384,"9,643","32,800,000",4.76,14.00,9.53,0.73,30.84,401.42,"29,400",100,365,279,"498,500","-16,500",0,0,0.00,2021/05/16 12:20:25
05/14,1860,戸田建設(株),762,777,789,774,783,"411,900","322,244",612～912,"252,640","322,656,796",2.55,20.00,14.04,0.81,55.11,"1,011.02","78,300",100,874,668,"217,500","-13,300","605,000","-8,100",0.36,2021/05/16 12:20:24
05/14,1861,(株)熊谷組,"3,015","2,845","3,020","2,842","3,005","367,700","1,082,243","2,315～3,715","140,651","46,805,660",3.99,120.00,7.53,0.85,399.17,"3,516.07","300,500",100,"3,295","2,544","162,400","-6,900","34,800","+4,600",4.67,2021/05/16 12:16:27
05/14,1866,北野建設(株),"2,392","2,440","2,440","2,392","2,398","1,800","4,331","1,892～2,892","16,395","6,836,853",3.75,90.00,10.63,0.41,225.63,"5,786.54","239,800",100,"2,684","2,377","62,500",+100,"4,300","-1,600",14.53,2021/05/16 12:22:29
05/14,1867,(株)植木組,"1,487","1,489","1,500","1,486","1,489","5,500","8,199","1,187～1,787","10,235","6,873,528",3.36,50.00,7.88,0.43,188.88,"3,479.08","148,900",100,"1,625","1,344","6,900",+500,"6,600","-1,300",1.05,2021/05/16 12:22:28
05/14,1869,名工建設(株),"1,094","1,095","1,095","1,094","1,095",600,657,"794～1,394","29,631","27,060,000",---,(,倍,倍,(,(,(,株,(,(,---,(,--/--,),(,2021/05/16 12:22:27
05/14,1870,矢作建設工業(株),742,747,753,744,745,"61,700","46,123",592～892,"33,233","44,607,457",4.56,34.00,9.51,0.59,78.34,"1,258.90","74,500",100,911,733,"32,500","+7,600","1,800",+400,18.06,2021/05/16 12:22:25
05/14,1871,(株)ピーエス三菱,598,615,629,611,611,"284,700","176,066",498～698,"29,014","47,486,029",3.27,20.00,8.37,0.67,73.00,906.36,"61,100",100,740,591,"680,000","+17,200","105,100",+100,6.47,2021/05/16 12:22:24
05/14,1873,(株)日本ハウスホールディングス,327,330,332,328,328,"184,100","60,823",247～407,"15,076","45,964,842",1.83,6.00,16.33,0.67,20.08,489.90,"32,800",100,364,307,"428,900","-1,000","34,200","-18,000",12.54,2021/05/16 12:22:23
05/14,1878,大東建託(株),"11,080","11,220","11,610","11,220","11,530","287,100","3,294,904","8,080～14,080","794,636","68,918,979",4.09,472.00,12.07,2.53,955.23,"4,558.91","1,153,000",100,"13,250","9,200","36,800","+6,000","143,400","+20,600",0.26,2021/05/16 12:22:21
05/14,1879,新日本建設(株),835,841,866,841,857,"43,600","37,307",685～985,"52,586","61,360,720",2.22,19.00,5.27,0.65,171.06,"1,400.97","85,700",100,972,803,"48,100","+3,100",800,-300,60.13,2021/05/16 12:22:20
05/14,1881,(株)ＮＩＰＰＯ,"2,839","2,860","2,937","2,856","2,921","142,900","415,263","2,339～3,340","348,773","119,401,836",2.74,80.00,11.99,0.91,243.52,"3,220.49","292,100",100,"3,200","2,583","32,600","+5,700","38,800","+1,800",0.84,2021/05/16 12:22:18
05/14,1882,東亜道路工業(株),"4,345","4,350","4,420","4,350","4,380","7,500","32,935","3,645～5,050","22,864","5,220,023",3.42,150.00,4.74,0.49,820.36,"9,585.74","438,000",100,"4,585","3,680","119,900","+4,500","3,400",+600,35.26,2021/05/16 12:22:17
05/14,1883,前田道路(株),"2,118","2,119","2,217","2,119","2,189","479,300","1,046,073","1,618～2,618","195,170","89,159,453",3.20,70.00,12.62,1.15,157.73,"1,967.73","218,900",100,"2,293","1,687","85,600","-3,800","16,300",-100,5.25,2021/05/16 12:22:16
05/14,1884,日本道路(株),"7,950","8,040","8,180","7,720","7,750","34,500","273,170","6,450～9,450","75,653","9,761,618",3.10,240.00,9.73,0.76,682.62,"10,478.50","775,000",100,"8,850","7,220","5,400",-200,100,0,54.00,2021/05/16 12:22:14
